"Code","Date","Start","High","Low","End","Transaction"
000020.KS,20160106,8200.00,8590.00,8110.00,8550.00,609900
000020.KS,20160107,8470.00,8690.00,8190.00,8380.00,704700
000020.KS,20160108,8210.00,8900.00,8130.00,8770.00,802300
000020.KS,20160111,8870.00,10100.00,8800.00,9380.00,2844100
000020.KS,20160112,9560.00,9560.00,8930.00,9020.00,834600
000020.KS,20160113,9190.00,9200.00,8600.00,8780.00,885000
000020.KS,20160114,8610.00,8710.00,8420.00,8710.00,474000
000020.KS,20160115,8720.00,8840.00,8450.00,8450.00,357100
000020.KS,20160118,8320.00,8760.00,8300.00,8630.00,455000
000020.KS,20160119,8620.00,8830.00,8520.00,8800.00,440300
000020.KS,20160120,8770.00,9060.00,8400.00,8660.00,719000
000020.KS,20160121,8790.00,9010.00,8630.00,8720.00,492900
000020.KS,20160122,8750.00,8890.00,8490.00,8670.00,297500
000020.KS,20160125,8750.00,9140.00,8670.00,8980.00,629000
000020.KS,20160126,8970.00,9340.00,8910.00,9090.00,594700
000020.KS,20160127,9200.00,9210.00,8660.00,8730.00,407100
000020.KS,20160128,8680.00,8850.00,8540.00,8800.00,248100
000020.KS,20160129,8840.00,9290.00,8750.00,9080.00,886000
000020.KS,20160201,9480.00,9730.00,9340.00,9410.00,1576700
000020.KS,20160202,9600.00,9680.00,9150.00,9160.00,880700
000020.KS,20160203,9250.00,9940.00,9250.00,9510.00,1611900
000020.KS,20160204,9630.00,9690.00,9170.00,9210.00,695300
000020.KS,20160205,9240.00,9520.00,9160.00,9510.00,618300
000020.KS,20160208,9510.00,9510.00,9510.00,9510.00,000
000020.KS,20160209,9510.00,9510.00,9510.00,9510.00,000
000020.KS,20160210,9510.00,9510.00,9510.00,9510.00,000
000020.KS,20160211,9070.00,9330.00,8570.00,8610.00,667500
000020.KS,20160212,8310.00,8600.00,7700.00,7710.00,933100
000020.KS,20160215,7950.00,8040.00,7730.00,8030.00,358400
000020.KS,20160216,8030.00,8250.00,8030.00,8040.00,256900
000020.KS,20160217,8170.00,8200.00,7760.00,7860.00,428500
000020.KS,20160218,7980.00,7990.00,7800.00,7870.00,327200
000020.KS,20160219,7880.00,7890.00,7740.00,7820.00,277100
000020.KS,20160222,7820.00,8100.00,7770.00,8080.00,312200
000020.KS,20160223,8120.00,8130.00,7840.00,7850.00,280800
000020.KS,20160224,7850.00,7950.00,7780.00,7810.00,150000
000020.KS,20160225,7860.00,7960.00,7700.00,7760.00,216400
000020.KS,20160226,7870.00,7910.00,7730.00,7900.00,156400
000020.KS,20160229,7900.00,7900.00,7650.00,7700.00,271300
000020.KS,20160301,7700.00,7700.00,7700.00,7700.00,000
000020.KS,20160302,7750.00,7880.00,7720.00,7880.00,191500
000020.KS,20160303,7920.00,7920.00,7800.00,7890.00,163700
000020.KS,20160304,7880.00,8000.00,7840.00,7900.00,180300
000020.KS,20160307,7950.00,7990.00,7790.00,7810.00,211100
000020.KS,20160308,7800.00,7890.00,7740.00,7810.00,137700
000020.KS,20160309,7820.00,8030.00,7800.00,8000.00,232400
000020.KS,20160310,8000.00,8070.00,7940.00,8000.00,133700
000020.KS,20160311,7980.00,8050.00,7920.00,8010.00,92800
000020.KS,20160314,8050.00,8060.00,7960.00,7980.00,115700
000020.KS,20160315,7980.00,8020.00,7830.00,7830.00,115400
000020.KS,20160316,7830.00,7930.00,7810.00,7860.00,59900
000020.KS,20160317,7910.00,8010.00,7830.00,7950.00,147900
000020.KS,20160318,7950.00,8260.00,7930.00,8260.00,317900
000020.KS,20160321,8300.00,8310.00,8130.00,8200.00,123700
000020.KS,20160322,8200.00,8640.00,8190.00,8480.00,684900
000020.KS,20160323,8500.00,8500.00,8300.00,8380.00,153300
000020.KS,20160324,8350.00,8440.00,8160.00,8300.00,110100
000020.KS,20160325,8260.00,8500.00,8260.00,8370.00,112800
000020.KS,20160328,8440.00,8470.00,8270.00,8310.00,96500
000020.KS,20160329,8310.00,8390.00,8210.00,8360.00,127300
000020.KS,20160330,8370.00,8470.00,8320.00,8340.00,110800
000020.KS,20160331,8370.00,8430.00,8000.00,8110.00,354700
000020.KS,20160401,8150.00,8450.00,8150.00,8390.00,330200
000020.KS,20160404,8530.00,8970.00,8510.00,8900.00,881100
000020.KS,20160405,8940.00,8950.00,8700.00,8900.00,323400
000020.KS,20160406,8900.00,9240.00,8800.00,8950.00,447800
000020.KS,20160407,9060.00,9260.00,9000.00,9120.00,352300
000020.KS,20160408,9050.00,9240.00,8910.00,9060.00,221300
000020.KS,20160411,9120.00,9390.00,8840.00,9160.00,623200
000020.KS,20160412,9080.00,9160.00,8810.00,8810.00,410200
000020.KS,20160413,8810.00,8810.00,8810.00,8810.00,000
000020.KS,20160414,8830.00,8950.00,8620.00,8840.00,218100
000020.KS,20160415,8870.00,9090.00,8760.00,9020.00,202000
000020.KS,20160418,9070.00,9100.00,8850.00,8910.00,158700
000020.KS,20160419,8940.00,9050.00,8870.00,9010.00,139200
000020.KS,20160420,9070.00,9210.00,8930.00,8960.00,232900
000020.KS,20160421,9020.00,9050.00,8890.00,8930.00,136700
000020.KS,20160422,9000.00,9040.00,8890.00,8930.00,98200
000020.KS,20160425,8950.00,9630.00,8950.00,9630.00,907700
000020.KS,20160426,9600.00,9900.00,9500.00,9530.00,797600
000020.KS,20160427,9440.00,9550.00,9130.00,9160.00,440200
000020.KS,20160428,9270.00,9310.00,9090.00,9130.00,219500
000020.KS,20160429,9110.00,9330.00,9050.00,9330.00,210500
000020.KS,20160502,9360.00,9380.00,9090.00,9090.00,254200
000020.KS,20160503,9090.00,9300.00,9000.00,9050.00,132800
000020.KS,20160504,8970.00,9030.00,8660.00,8700.00,362600
000020.KS,20160505,8700.00,8700.00,8700.00,8700.00,000
000020.KS,20160506,8700.00,8700.00,8700.00,8700.00,000
000020.KS,20160509,8700.00,9240.00,8700.00,9120.00,271400
000020.KS,20160510,9130.00,9640.00,9120.00,9310.00,605100
000020.KS,20160511,9400.00,9660.00,9370.00,9430.00,422600
000020.KS,20160512,9440.00,9770.00,9350.00,9700.00,371300
000020.KS,20160513,9710.00,9740.00,9460.00,9490.00,202200
000020.KS,20160516,9470.00,10150.00,9470.00,10100.00,980200
000020.KS,20160517,10250.00,10300.00,9920.00,10050.00,533900
000020.KS,20160518,10100.00,11700.00,10050.00,10650.00,2574100
000020.KS,20160519,10550.00,11100.00,10100.00,10750.00,1410600
000020.KS,20160520,10800.00,11400.00,10650.00,10800.00,753900
000020.KS,20160523,11100.00,11400.00,10850.00,11100.00,678100
000020.KS,20160524,11200.00,11950.00,10950.00,11550.00,1199600
000020.KS,20160525,11600.00,11750.00,10050.00,10200.00,1549900
000020.KS,20160526,10300.00,10450.00,10000.00,10400.00,522600
000020.KS,20160527,10450.00,10500.00,10150.00,10250.00,247000
000020.KS,20160530,10300.00,10500.00,9980.00,10400.00,254500
000020.KS,20160531,10450.00,10550.00,10200.00,10500.00,242200
000020.KS,20160601,10500.00,10600.00,10350.00,10400.00,322600
000020.KS,20160602,10500.00,11000.00,10400.00,10900.00,449400
000020.KS,20160603,11000.00,11000.00,10600.00,10650.00,337400
000020.KS,20160606,10650.00,10650.00,10650.00,10650.00,000
000020.KS,20160607,10700.00,10750.00,10450.00,10700.00,181600
000020.KS,20160608,10800.00,11100.00,10700.00,10900.00,427200
000020.KS,20160609,10850.00,11300.00,10400.00,10600.00,549000
000020.KS,20160610,10700.00,10750.00,10400.00,10650.00,308500
000020.KS,20160613,10700.00,10750.00,9980.00,10150.00,573400
000020.KS,20160614,10050.00,10550.00,9900.00,10350.00,330100
000020.KS,20160615,10350.00,10550.00,10250.00,10400.00,144900
000020.KS,20160616,10400.00,11250.00,10300.00,10500.00,991300
000020.KS,20160617,10750.00,11050.00,10000.00,10150.00,910300
000020.KS,20160620,10300.00,10300.00,10000.00,10200.00,255100
000020.KS,20160621,10250.00,10250.00,9990.00,10100.00,278600
000020.KS,20160622,10150.00,10150.00,9780.00,9830.00,315300
000020.KS,20160623,9710.00,9870.00,9510.00,9730.00,293300
000020.KS,20160624,9840.00,9910.00,8700.00,9080.00,621800
000020.KS,20160627,8750.00,9480.00,8750.00,9400.00,334800
000020.KS,20160628,9210.00,9770.00,9210.00,9760.00,282200
000020.KS,20160629,9850.00,10100.00,9700.00,9750.00,352200
000020.KS,20160630,9850.00,10400.00,9760.00,10100.00,466200
000020.KS,20160701,10200.00,10200.00,9960.00,9960.00,208200
000020.KS,20160704,10000.00,10400.00,9900.00,10400.00,275200
000020.KS,20160705,10400.00,10450.00,10200.00,10350.00,156000
000020.KS,20160706,10250.00,10400.00,9990.00,10100.00,198400
000020.KS,20160707,10300.00,11100.00,10200.00,10850.00,1346000
000020.KS,20160708,11000.00,11050.00,10500.00,10600.00,409300
000020.KS,20160711,10750.00,10850.00,10550.00,10650.00,245600
000020.KS,20160712,10650.00,10750.00,10350.00,10550.00,213500
000020.KS,20160713,10750.00,10850.00,10400.00,10450.00,227400
000020.KS,20160714,10500.00,10500.00,10150.00,10300.00,153000
000020.KS,20160715,10400.00,10400.00,10000.00,10100.00,240200
000020.KS,20160718,10150.00,10200.00,9970.00,10100.00,169000
000020.KS,20160719,10150.00,10200.00,10000.00,10050.00,110300
000020.KS,20160720,10050.00,10200.00,9970.00,9970.00,216100
000020.KS,20160721,10050.00,10100.00,9850.00,9870.00,224300
000020.KS,20160722,9950.00,10100.00,9850.00,9990.00,156000
000020.KS,20160725,10050.00,10250.00,9940.00,9990.00,185400
000020.KS,20160726,10050.00,10200.00,9980.00,10200.00,139600
000020.KS,20160727,10200.00,10250.00,9950.00,9970.00,174200
000020.KS,20160728,10000.00,10050.00,9890.00,9920.00,132000
000020.KS,20160729,9950.00,10100.00,9880.00,9920.00,93600
000020.KS,20160801,9990.00,9990.00,9560.00,9590.00,236900
000020.KS,20160802,9520.00,9800.00,9520.00,9610.00,95500
000020.KS,20160803,9560.00,9660.00,9020.00,9570.00,124700
000020.KS,20160804,9650.00,9650.00,9500.00,9510.00,76400
000020.KS,20160805,9520.00,9610.00,9390.00,9420.00,165600
000020.KS,20160808,9490.00,9490.00,9310.00,9320.00,101200
000020.KS,20160809,9330.00,9700.00,9300.00,9600.00,163700
000020.KS,20160810,9650.00,9850.00,9500.00,9820.00,104200
000020.KS,20160811,9800.00,9910.00,9660.00,9660.00,93000
000020.KS,20160812,9710.00,9780.00,9620.00,9680.00,100600
000020.KS,20160815,9680.00,9680.00,9680.00,9680.00,000
000020.KS,20160816,9630.00,9780.00,9560.00,9560.00,101500
000020.KS,20160817,9570.00,9630.00,9260.00,9410.00,83800
000020.KS,20160818,9360.00,9520.00,9300.00,9330.00,86900
000020.KS,20160819,9400.00,9400.00,9220.00,9290.00,90500
000020.KS,20160822,9300.00,9470.00,9090.00,9090.00,107900
000020.KS,20160823,9250.00,9360.00,9090.00,9260.00,97800
000020.KS,20160824,9280.00,9310.00,9110.00,9130.00,52700
000020.KS,20160825,9150.00,9220.00,9010.00,9070.00,138100
000020.KS,20160826,9030.00,9120.00,8940.00,9000.00,112500
000020.KS,20160829,9200.00,9600.00,9070.00,9150.00,275900
000020.KS,20160830,9240.00,9320.00,9070.00,9090.00,130000
000020.KS,20160831,9100.00,9150.00,8670.00,8830.00,344800
000020.KS,20160901,8800.00,8950.00,8750.00,8830.00,81000
000020.KS,20160902,8900.00,9150.00,8800.00,9010.00,157000
000020.KS,20160905,9030.00,9530.00,9030.00,9530.00,367100
000020.KS,20160906,9470.00,9500.00,9340.00,9370.00,152300
000020.KS,20160907,9350.00,9420.00,9180.00,9230.00,131400
000020.KS,20160908,9180.00,9340.00,9080.00,9230.00,150900
000020.KS,20160909,9160.00,9480.00,9120.00,9170.00,250600
000020.KS,20160912,8950.00,9060.00,8850.00,8920.00,175000
000020.KS,20160913,8950.00,9020.00,8850.00,8900.00,59100
000020.KS,20160914,8900.00,8900.00,8900.00,8900.00,000
000020.KS,20160915,8900.00,8900.00,8900.00,8900.00,000
000020.KS,20160916,8900.00,8900.00,8900.00,8900.00,000
000020.KS,20160919,8900.00,8920.00,8700.00,8820.00,102500
000020.KS,20160920,8760.00,9210.00,8760.00,9200.00,134700
000020.KS,20160921,9200.00,9200.00,9000.00,9070.00,65400
000020.KS,20160922,9100.00,9160.00,8980.00,9150.00,91200
000020.KS,20160923,9150.00,9490.00,9110.00,9400.00,205500
000020.KS,20160926,9360.00,9570.00,9190.00,9250.00,183700
000020.KS,20160927,9250.00,9460.00,9240.00,9430.00,100200
000020.KS,20160928,9430.00,9430.00,9300.00,9390.00,69900
000020.KS,20160929,9360.00,9440.00,9350.00,9350.00,41600
000020.KS,20160930,9320.00,9380.00,8960.00,8980.00,169200
000020.KS,20161003,8980.00,8980.00,8980.00,8980.00,000
000020.KS,20161004,8900.00,9060.00,8730.00,8930.00,182800
000020.KS,20161005,9040.00,9040.00,8850.00,8880.00,69600
000020.KS,20161006,8920.00,8920.00,8790.00,8870.00,101800
000020.KS,20161007,8920.00,8930.00,8600.00,8600.00,165000
000020.KS,20161010,8630.00,8780.00,8630.00,8710.00,60100
000020.KS,20161011,8740.00,8770.00,8560.00,8660.00,123200
000020.KS,20161012,8630.00,8730.00,8600.00,8670.00,40100
000020.KS,20161013,8670.00,8780.00,8550.00,8560.00,66300
000020.KS,20161014,8550.00,8630.00,8530.00,8600.00,37100
000020.KS,20161017,8630.00,8630.00,8400.00,8400.00,93900
000020.KS,20161018,8370.00,8440.00,8320.00,8410.00,66700
000020.KS,20161019,8440.00,8700.00,8360.00,8590.00,115900
000020.KS,20161020,8650.00,8650.00,8410.00,8460.00,69300
000020.KS,20161021,8460.00,8480.00,8400.00,8420.00,31100
000020.KS,20161024,8380.00,8550.00,8360.00,8390.00,47400
000020.KS,20161025,8390.00,8450.00,8100.00,8100.00,80900
000020.KS,20161026,8110.00,8280.00,7930.00,8060.00,75700
000020.KS,20161027,8070.00,8270.00,8070.00,8240.00,49200
000020.KS,20161028,8240.00,8260.00,7950.00,7980.00,103400
000020.KS,20161031,7940.00,7970.00,7680.00,7780.00,81200
000020.KS,20161101,7640.00,7930.00,7640.00,7770.00,86200
000020.KS,20161102,7770,7780,7380,7380,79911
000020.KS,20161103,7300,7680,7290,7540,59346
000020.KS,20161104,7510,7630,7410,7580,39948
000020.KS,20161107,7580,7670,7520,7600,70608
000020.KS,20161108,7600,7740,7510,7680,29995
000020.KS,20161109,7630,7750,7060,7280,218042
000020.KS,20161110,7500,7750,7430,7740,185896
000020.KS,20161111,7710,7980,7650,7900,64653
000020.KS,20161114,7900,7990,7860,7920,54979
000020.KS,20161115,7990,8080,7770,7810,66064
000020.KS,20161116,7980,8090,7880,8090,70632
000020.KS,20161117,8090,8130,8000,8130,36328
000020.KS,20161118,8190,8250,8040,8140,64014
000020.KS,20161121,8150,8150,7850,7990,52493
000020.KS,20161122,8000,8050,7940,7980,41245
000020.KS,20161123,7950,8040,7910,7930,58658
000020.KS,20161124,7880,7970,7830,7840,51800
000020.KS,20161125,7840,8010,7840,7980,23611
000020.KS,20161128,8030,8030,7780,7890,43456
000020.KS,20161129,7830,7910,7740,7810,49669
000020.KS,20161130,7820,7880,7700,7720,38624
000020.KS,20161201,7720,7760,7600,7680,75616
000020.KS,20161202,7620,7760,7600,7610,81502
000020.KS,20161205,7610,7680,7510,7560,53176
000020.KS,20161206,7550,7670,7510,7590,46157
000020.KS,20161207,7560,7640,7390,7470,65348
000020.KS,20161208,7620,7620,7450,7480,37690
000020.KS,20161209,7530,7580,7460,7540,39165
000020.KS,20161212,7570,7810,7540,7740,54245
000020.KS,20161213,7780,7890,7710,7820,125358
000020.KS,20161214,7880,7970,7730,7900,93743
000020.KS,20161215,7810,7940,7810,7940,54394
000020.KS,20161216,7940,8040,7820,8000,60489
000020.KS,20161219,8000,8020,7880,7980,29259
000020.KS,20161220,7980,8000,7830,7920,25678
000020.KS,20161221,7880,7960,7830,7900,34330
000020.KS,20161222,7900,7910,7740,7800,49362
000020.KS,20161223,7800,7940,7760,7830,31948
000020.KS,20161226,7840,7950,7840,7930,41707
000020.KS,20161227,7930,7980,7880,7900,78257
000020.KS,20161228,7950,8140,7850,8130,99508
000020.KS,20161229,8000,8130,7990,8120,48540
000020.KS,20170102,8160,8170,8060,8110,60571
000020.KS,20170103,8110,8170,8090,8110,32249
000020.KS,20170104,8120,8190,8070,8150,74448
000020.KS,20170105,8170,8250,8140,8210,52130
000020.KS,20170106,8300,8300,8140,8160,48364
000020.KS,20170109,8210,8210,8010,8080,69544
000020.KS,20170110,8010,8080,7930,7950,96568
000020.KS,20170111,7950,8040,7910,7910,53542
000020.KS,20170112,7890,7930,7790,7850,75632
000020.KS,20170113,7810,7970,7810,7900,52826
000020.KS,20170116,7910,8060,7810,7850,41817
000020.KS,20170117,7890,8170,7810,8170,216637
000020.KS,20170118,8200,8210,7990,8070,139534
000020.KS,20170119,8050,8080,7920,7920,86675
000020.KS,20170120,7970,8020,7890,7950,44345
000020.KS,20170123,8020,8400,7990,8350,288406
000020.KS,20170124,8370,8450,8260,8330,159507
000020.KS,20170125,8320,8350,8150,8180,162192
000020.KS,20170126,8180,8440,8170,8340,131628
000020.KS,20170131,8400,8400,8150,8210,86947
000020.KS,20170201,8200,8310,8130,8260,77835
000020.KS,20170202,8260,8320,8100,8120,96992
000020.KS,20170203,8120,8200,8090,8170,62798
000020.KS,20170206,8260,8700,8260,8610,344191
000020.KS,20170207,8650,8660,8470,8480,178167
000020.KS,20170208,8500,8640,8400,8440,152251
000020.KS,20170209,8400,8460,8290,8460,81039
000020.KS,20170210,8460,8500,8300,8360,107829
000020.KS,20170213,8330,8440,8280,8300,137746
000020.KS,20170214,8320,8420,8300,8350,81747
000020.KS,20170215,8340,8650,8330,8550,162442
000020.KS,20170216,8570,8580,8420,8420,77437
000020.KS,20170217,8420,8890,8380,8620,321248
000020.KS,20170220,8690,8700,8460,8510,147880
000020.KS,20170221,8520,8650,8490,8530,93793
000020.KS,20170222,8560,8710,8550,8650,115668
000020.KS,20170223,8690,8710,8500,8580,97152
000020.KS,20170224,8620,8820,8600,8690,120593
000020.KS,20170227,8730,8980,8730,8930,210604
000020.KS,20170228,9000,9140,8750,8900,316121
000020.KS,20170302,8900,8930,8800,8880,127835
000020.KS,20170303,8850,8870,8690,8710,127918
000020.KS,20170306,8710,9200,8670,9160,448429
000020.KS,20170307,9160,9160,8960,9020,174775
000020.KS,20170308,9020,9150,9000,9040,183438
000020.KS,20170309,9060,9100,9000,9000,184408
000020.KS,20170310,9000,9070,8850,9040,270497
000020.KS,20170313,9050,9080,8940,8960,63108
000020.KS,20170314,8960,9000,8800,8820,106135
000020.KS,20170315,8810,8980,8810,8960,126305
000020.KS,20170316,8970,9060,8900,9060,92390
000020.KS,20170317,9070,9100,8880,8970,92380
000020.KS,20170320,8970,8970,8870,8900,54216
000020.KS,20170321,8960,9010,8850,8870,83727
000020.KS,20170322,8880,9120,8880,9010,109597
000020.KS,20170323,8990,9070,8900,8970,74038
000020.KS,20170324,8960,8960,8690,8750,162931
000020.KS,20170327,8770,9070,8750,9060,208086
000020.KS,20170328,9030,9180,9000,9130,174250
000020.KS,20170329,9130,9190,9020,9170,109368
000020.KS,20170330,9190,9190,9070,9160,75552
000020.KS,20170331,9160,9530,9070,9090,442169
000020.KS,20170403,9130,9380,9130,9370,183606
000020.KS,20170404,9410,9420,9200,9280,107813
000020.KS,20170405,9280,9440,9280,9350,138051
000020.KS,20170406,9350,9350,9170,9230,77091
000020.KS,20170407,9260,9500,9260,9400,139263
000020.KS,20170410,9440,9480,9100,9220,174553
000020.KS,20170411,9240,9450,9090,9450,155082
000020.KS,20170412,9430,9550,9340,9380,106840
000020.KS,20170413,9380,9500,9360,9420,90904
000020.KS,20170414,9430,9500,9220,9230,84913
000020.KS,20170417,9290,9400,9230,9390,48955
000020.KS,20170418,9340,9470,9330,9470,78044
000020.KS,20170419,9470,9490,9400,9470,87039
000020.KS,20170420,9480,9510,9400,9430,73407
000020.KS,20170421,9430,9470,9300,9370,66448
000020.KS,20170424,9410,9410,9130,9170,101982
000020.KS,20170425,9180,9260,9180,9240,47317
000020.KS,20170426,9250,9300,9180,9210,62915
000020.KS,20170427,9200,9270,9160,9220,54630
000020.KS,20170428,9280,9280,9180,9200,59476
000020.KS,20170502,9210,9260,9120,9120,57006
000020.KS,20170504,9090,9300,9090,9290,96510
000020.KS,20170508,9300,9490,9300,9440,189911
000020.KS,20170510,9440,9460,9200,9210,120807
000020.KS,20170511,9250,9320,9190,9300,76777
000020.KS,20170512,9300,9300,9120,9150,74236
000020.KS,20170515,9240,9240,9000,9050,111684
000020.KS,20170516,9100,9100,8730,8800,161039
000020.KS,20170517,8800,8920,8740,8790,76934
000020.KS,20170518,8770,8770,8600,8650,117171
000020.KS,20170519,8620,8820,8620,8790,60559
000020.KS,20170522,8790,8790,8680,8690,71350
000020.KS,20170523,8740,8740,8660,8700,63183
000020.KS,20170524,8780,8880,8780,8830,56837
000020.KS,20170525,8820,8850,8790,8810,69759
000020.KS,20170526,8810,8820,8700,8780,83211
000020.KS,20170529,8810,8830,8750,8760,53923
000020.KS,20170530,8760,8910,8760,8850,70891
000020.KS,20170531,8830,9090,8830,8990,150658
000020.KS,20170601,9010,9040,8840,8940,89610
000020.KS,20170602,8940,9020,8870,9000,90581
000020.KS,20170605,8990,9240,8970,9140,177175
000020.KS,20170607,9150,9160,8990,9090,108163
000020.KS,20170608,9080,9210,8970,9130,255999
000020.KS,20170609,9140,9180,9000,9050,124202
000020.KS,20170612,9020,9080,8870,8870,72203
000020.KS,20170613,8930,9090,8900,9040,138036
000020.KS,20170614,9080,9080,8960,8960,97462
000020.KS,20170615,8970,8980,8770,8810,173542
000020.KS,20170616,8840,8840,8590,8680,158720
000020.KS,20170619,8690,8720,8630,8680,63186
000020.KS,20170620,8700,8700,8360,8450,213907
000020.KS,20170621,8450,8600,8410,8600,95160
000020.KS,20170622,8600,8630,8520,8580,70449
000020.KS,20170623,8550,8660,8540,8630,110692
000020.KS,20170626,8610,8630,8520,8590,38738
000020.KS,20170627,8590,8590,8470,8490,64198
